"entityId","entityIdLoweredCased","entityType","title","publisher","publisherId","builtFor","iconBackgroundColor","actionString","ctaTypes","primaryProduct","products","trials","pricingModel","ratings","appCompliance","showcaseLink","leadgenEnabled","filtermatch","detailInformation","detailLoadFailed","startingPrice","awards","universalAmendmentUrl","CertificationState","CertificationLink","tags","locale","AverageRating","NumberOfRatings","planPricingType","linkedAddIns","linkedSaaS","hideFromAdminPortal","offerType","popularity","ratingSummary","ratingSummaries","licenseManagement","bigId","downloadLink","downloadSampleLink","hasPrices","industriesDetails","categoriesDetails","productType","badges","category_mask_4","isCloudIndustry","iconURL","shortDescription","handoffURL","licenseTermsUrl","isSolutionMap"
"WA104381742","wa104381742","1","Circle KPI Gauge","Paypal_ITA","paypal_ita1321068434","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"False","True",,"False",,,,"None",,,,"3.867","30","3","System.Object[]",,"False","11","0.995","@{TotalRatings=30; AverageRating=3.867; StarsDistribution=; Source=AppSource; OfferId=WA104381742; CreatedAt=5/9/2021 12:51:50 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0XH","https://customvisualspackages.powerbi.com/publishedpackages/payPalKPIDonutChart55A431AB15A540ED924ACD72ED8D259F.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/payPalKPIDonutChart55A431AB15A540ED924ACD72ED8D259F.1.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","4194304","False","https://store-images.s-microsoft.com/image/apps.12232.657b511b-868d-40a9-87c7-36d11d64c127.f9327a9d-1010-4bc9-a58b-0c33f03da0e0.3d61dfe3-6987-4f94-b167-44d1518910cf","A circle KPI gauge that can change color base on predefined rule.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"truvizinc1674781244292.sunburst-chart-by-powerviz","truvizinc1674781244292.sunburst-chart-by-powerviz","1","Sunburst by Powerviz","TRUVIZ INC","truvizinc1674781244292","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","5","3","System.Object[]",,"False","11","0.994","@{TotalRatings=5; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=truvizinc1674781244292.sunburst-chart-by-powerviz; CreatedAt=5/9/2023 11:46:24 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0F58P","https://customvisualspackages.powerbi.com/publishedpackages/SunburstVizA96234ADB8D143D1837FEC426BB34781.1.0.0.10.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/SunburstVizA96234ADB8D143D1837FEC426BB34781.1.0.0.10.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","67371008","False","https://store-images.s-microsoft.com/image/apps.65294.b8abba37-ed94-4a40-8ac9-37fa3233ce8a.a62d623a-26bf-4aba-ba56-42304e0c68b4.317625a1-ba4c-4f79-85b8-2a82affde24c","Visualize hierarchical data through a series of concentric arcs, shows the part-to-whole proportion",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104380981","wa104380981","1","Play Axis (Dynamic Slicer)","mprozil","mprozil1594849900","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"4.467","45","3","System.Object[]",,"False","11","0.994","@{TotalRatings=45; AverageRating=4.467; StarsDistribution=; Source=AppSource; OfferId=WA104380981; CreatedAt=5/9/2021 2:02:19 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0PK","https://customvisualspackages.powerbi.com/publishedpackages/PBI_CV_16948668_E17D_454B_8664_2F2C470EA8C1.1.1.7.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/PBI_CV_16948668_E17D_454B_8664_2F2C470EA8C1.1.1.7.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","1048576","False","https://store-images.s-microsoft.com/image/apps.30791.fa5d8591-0735-4121-b485-14d2376fd0f9.b9df5b04-0c35-401f-83e3-4c1b1a4b3e12.fc60c2fb-89ad-4899-9ef7-04fde1feae92","Working like a dynamic slicer, it animates your other power bi visuals without any user interaction.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"coacervolimited1596856650797.deneb","coacervolimited1596856650797.deneb","1","Deneb: Declarative Visualization in Power BI","Daniel Marsh-Patrick","coacervolimited1596856650797","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","28","3","System.Object[]",,"False","11","0.993","@{TotalRatings=28; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=coacervolimited1596856650797.deneb; CreatedAt=12/8/2021 9:48:54 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09ZLP","https://customvisualspackages.powerbi.com/publishedpackages/deneb7E15AEF80B9E4D4F8E12924291ECE89A.1.7.2.1.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/deneb7E15AEF80B9E4D4F8E12924291ECE89A.1.7.2.1.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","35651584","False","https://store-images.s-microsoft.com/image/apps.17109.1be51d03-5a1f-4ba8-93fd-bdd8fecf6fc1.c9a61636-c654-45c5-93f6-22aa3d18ea1c.9173c892-e187-4d31-93a0-22a1b029e1be","Use the powerful Vega or Vega-Lite languages to create custom visuals directly inside Power BI",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"tekantislimited1706613112857.iconmap_pro","tekantislimited1706613112857.iconmap_pro","1","Icon Map Pro","Tekantis","tekantislimited1706613112857","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,,,"5","2","3","System.Object[]",,"False","11","0.993","@{TotalRatings=2; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=tekantislimited1706613112857.iconmap_pro; CreatedAt=7/10/2024 6:31:45 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0LMX7","https://customvisualspackages.powerbi.com/publishedpackages/iconMapProE938B1CED4834168A55864E1F8E7242E.1.0.9.5.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/iconMapProE938B1CED4834168A55864E1F8E7242E.1.0.9.5.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","16777216","False","https://store-images.s-microsoft.com/image/apps.30126.0347caa9-a37a-4089-b319-491abd252258.da478442-e653-448e-9756-8a657f692479.92639a87-802e-4fc3-ade2-db0ea34cfef4","Advanced geospatial analytics made simple with Icon Map Pro for Microsoft Power BI ",,"https://www.iconmappro.com/docs/licensing/EULA","False"
"WA104380767","wa104380767","1","Sunburst","Microsoft Corporation","powerbivisuals","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"4.061","98","3","System.Object[]",,"False","11","0.993","@{TotalRatings=98; AverageRating=4.061; StarsDistribution=; Source=AppSource; OfferId=WA104380767; CreatedAt=5/9/2021 3:01:05 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09N3X","https://customvisualspackages.powerbi.com/publishedpackages/Sunburst1445472000808.2.6.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/Sunburst1445472000808.2.6.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.18362.f589bc02-c8f7-48c7-8342-4c216cdea823.e315fee2-9ec5-4991-98b3-71e9afc6d363.d9b2ce72-fdda-4890-8171-a61d90439819","Multilevel donut chart for effectively visualizing hierarchical data",,"https://go.microsoft.com/fwlink/?linkid=2300138","False"
"WA104380768","wa104380768","1","Tornado chart","Microsoft Corporation","powerbivisuals","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"3.579","57","3","System.Object[]",,"False","11","0.993","@{TotalRatings=57; AverageRating=3.579; StarsDistribution=; Source=AppSource; OfferId=WA104380768; CreatedAt=5/9/2021 3:01:04 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09K7L","https://customvisualspackages.powerbi.com/publishedpackages/TornadoChart1452517688218.3.0.5.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/TornadoChart1452517688218.3.0.5.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.38688.d660b189-15f2-49f4-95af-7593db983ebd.c2c85c6c-9311-4810-ae2d-f5b61ff4fe14.68010410-0939-4af9-a090-921af25e7bd1","Comparing the relative importance of variables between two groups",,"https://go.microsoft.com/fwlink/?linkid=2300138","False"
"WA104381072","wa104381072","1","Heatmap","Weiwei Cui","weiweicui1863509706","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"False","True",,"False",,,,"None",,,,"3.541","37","3","System.Object[]",,"False","11","0.993","@{TotalRatings=37; AverageRating=3.541; StarsDistribution=; Source=AppSource; OfferId=WA104381072; CreatedAt=5/9/2021 2:46:34 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0XZ","https://customvisualspackages.powerbi.com/publishedpackages/heatmapF244EA9EE1F34E828A80CF19B41976F8.1.1.9.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/heatmapF244EA9EE1F34E828A80CF19B41976F8.1.1.9.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]",,"False","https://store-images.s-microsoft.com/image/apps.27861.4949162c-bd3c-4d15-ac76-bde9c1b7b560.428ea1df-a6cf-41f9-b7fd-24df788e51b8.fcc55090-0621-4090-803d-99884c563bf7","Visualize the density of data points as a heatmap.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104381844","wa104381844","1","Calendar by MAQ Software","MAQ LLC","maqsoftware1587623472284","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3.731","67","3","System.Object[]",,"False","11","0.992","@{TotalRatings=67; AverageRating=3.731; StarsDistribution=; Source=AppSource; OfferId=WA104381844; CreatedAt=4/28/2021 9:23:00 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0VV","https://customvisualspackages.powerbi.com/publishedpackages/calendarVisual74934D05B71F4C31B0F79D925EE89638.4.3.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/calendarVisual74934D05B71F4C31B0F79D925EE89638.4.3.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","270532608","False","https://store-images.s-microsoft.com/image/apps.18370.72c7f172-ad10-4e09-847b-27590d337715.43f13761-e46d-49c0-be45-50553c5c9a04.1c7aefa7-9e81-455a-9b83-f365feb84f93","Streamline event tracking in Power BI | Power BI Certified",,"https://maqsoftware.com/pbivisualseula","False"
"stratada.timeline","stratada.timeline","1","Gantt Timeline","Stratada","stratada","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3.667","3","3","System.Object[]",,"False","11","0.992","@{TotalRatings=3; AverageRating=3.667; StarsDistribution=; Source=AppSource; OfferId=stratada.timeline; CreatedAt=7/26/2024 9:09:36 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0KCDC","https://customvisualspackages.powerbi.com/publishedpackages/stratadatimelineProDB508FD14E2E41D2B5A5522CC05312AELAPIsss.4.2.1.20.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/stratadatimelineProDB508FD14E2E41D2B5A5522CC05312AELAPIsss.4.2.1.20.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","272629760","False","https://store-images.s-microsoft.com/image/apps.56892.c4125e5c-a8a4-4ca9-b8e0-071a498173b4.b88bf83f-807b-4185-9074-960ad366bc05.21653758-c024-4b69-98a2-f1c312164443","Visualize work plans with the Stratada Timeline: timeline & baseline bars, milestone icons and text",,"https://www.stratada.com/stratada-standard-and-evaluation-visuals-for-power-bi-end-user-license-agreement/","False"
"yavdaanalyticspvtltd1628223732998.histogramstd","yavdaanalyticspvtltd1628223732998.histogramstd","1","Histogram Chart (Standard)","PBIVizEdit.com","yavdaanalyticspvtltd1628223732998","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,,,"5","2","3","System.Object[]",,"False","11","0.991","@{TotalRatings=2; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=yavdaanalyticspvtltd1628223732998.histogramstd; CreatedAt=9/25/2023 6:43:29 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0FHHW","https://customvisualspackages.powerbi.com/publishedpackages/histogramF963F133BA02A0B35D286F09F80E9C78.6.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/histogramF963F133BA02A0B35D286F09F80E9C78.6.0.0.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","262144","False","https://store-images.s-microsoft.com/image/apps.23772.bdd910b1-3bcf-40b3-a2a9-beba6c34a72e.96f904de-951d-4653-83cb-fb95ca9ae7e9.fbe448ed-27ed-4ee3-9bfd-48f5ec72cf9b","Plot the distribution of data along with bin size customization",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA200000053","wa200000053","1","Animated Bar Chart Race","Wishyoulization","wishyoulization44329046","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"False","True",,"False",,,,"None",,,,"4.114","44","3","System.Object[]",,"False","11","0.991","@{TotalRatings=44; AverageRating=4.114; StarsDistribution=; Source=AppSource; OfferId=WA200000053; CreatedAt=5/9/2021 12:54:05 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0Z8","https://customvisualspackages.powerbi.com/publishedpackages/wishyoulizationbarchartrace.1.0.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/wishyoulizationbarchartrace.1.0.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","270532608","False","https://store-images.s-microsoft.com/image/apps.15947.e293e8b9-eb91-4fe2-a9d9-0be748cfb6d3.903a1922-cc5d-4920-a720-6c4b772e7be8.1ae75d1a-8c49-4911-9e54-55b24ea5f5b5","Create fascinating animated trend charts, with bars that race to the top based on ranks.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104380755","wa104380755","1","Bullet Chart","Microsoft Corporation","powerbivisuals","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"3.436","39","3","System.Object[]",,"False","11","0.991","@{TotalRatings=39; AverageRating=3.436; StarsDistribution=; Source=AppSource; OfferId=WA104380755; CreatedAt=5/9/2021 1:33:23 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09N4V","https://customvisualspackages.powerbi.com/publishedpackages/BulletChart1443347686880.2.4.2.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/BulletChart1443347686880.2.4.2.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.5744.45d6f99f-3b41-4231-b3ea-792d68432f54.d8128df9-b9ca-4788-8868-204ed76405e7.e39bbbbd-5a8e-4ae1-978e-f8b220e1af82","A bar chart with extra visual elements to provide additional context. Useful for tracking goals",,"https://go.microsoft.com/fwlink/?linkid=2300138","False"
"WA104380818","wa104380818","1","Table Heatmap","Microsoft Corporation","powerbivisuals","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","8","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"1.667","3","3","System.Object[]",,"False","11","0.991","@{TotalRatings=3; AverageRating=1.667; StarsDistribution=; Source=AppSource; OfferId=WA104380818; CreatedAt=5/9/2021 2:17:24 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09N2X","https://customvisualspackages.powerbi.com/publishedpackages/TableHeatMap1443716069308.3.5.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/TableHeatMap1443716069308.3.5.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.36796.cc621e30-be67-4e1e-b480-51cc01c08dc5.7246e4c3-5f37-41a5-8c60-ee0e135962d5.a3aa50c8-4b12-448a-8c34-afde1e1c3b56","Compare data easily and intuitively using colors in a table",,"https://go.microsoft.com/fwlink/?linkid=2300138","False"
"polyvista1585910805469.sankey_diagram_for_power_bi_by_chartexpo","polyvista1585910805469.sankey_diagram_for_power_bi_by_chartexpo","1","Sankey Diagram for Power BI by ChartExpo","polyvista.com","polyvista1585910805469","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"False","True",,"False",,,,"None",,,,"5","11","3","System.Object[]",,"False","11","0.99","@{TotalRatings=11; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=polyvista1585910805469.sankey_diagram_for_power_bi_by_chartexpo; CreatedAt=10/19/2022 8:10:22 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0JZWZ","https://customvisualspackages.powerbi.com/publishedpackages/chartexposankeydiagramD70B8BC1836C4420A7BFCE36F48EE4BE.1.0.1.3.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/chartexposankeydiagramD70B8BC1836C4420A7BFCE36F48EE4BE.1.0.1.3.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","2228224","False","https://store-images.s-microsoft.com/image/apps.35715.8b7f3354-6b95-41ef-9047-05ccddb0a260.610b2edc-2bae-49fa-a19c-5bdb4b915bcb.0d636ba9-5046-4750-80af-14c221c89e3f","Find out why 300,000+ users love ChartExpo. Experience the ChartExpo Sankey Diagram Difference. ",,"https://www.chartexpo.com/home/termsofservice","False"
"d578949a-5c9c-4ad1-b4c3-fb1659e55fd5.squillion-offer-1","d578949a-5c9c-4ad1-b4c3-fb1659e55fd5.squillion-offer-1","1","Map by Squillion","Squillion Technology Private Limited","d578949a-5c9c-4ad1-b4c3-fb1659e55fd5","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","1","3","System.Object[]",,"False","11","0.99","@{TotalRatings=1; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=d578949a-5c9c-4ad1-b4c3-fb1659e55fd5.squillion-offer-1; CreatedAt=6/13/2024 11:42:58 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0GLKB","https://customvisualspackages.powerbi.com/publishedpackages/MapBySquillion.2.0.1.6.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/MapBySquillion.2.0.1.6.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","18874368","False","https://store-images.s-microsoft.com/image/apps.25141.59712190-8ff2-4e23-9a50-b1d8242f7beb.b5f05b99-fb06-4b93-bc9b-269c52ec1e3b.c03dfec5-db0b-44eb-abcf-3811bb2c30ac","Elevate your data storytelling with engaging maps that highlight key insights",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
